  98454	nldidlnorm.Item.Component.Resource.mods.identifier6.text
  98365	nldidlnorm.Item.Component.Resource.mods.name8.namePart1._attrs
  98365	nldidlnorm.Item.Component.Resource.mods.name8.namePart1.text
  96799	nldidlnorm.Item.Component.Resource.mods.name1.role.roleTerm1.text
  95960	Journal.relatedItem1._attrs
  95960	nldidlnorm.Item.Component.Resource.mods.relatedItem1._attrs
  94621	nldidlnorm.Item.Component.Resource.mods.name4.nameIdentifier.text
  92646	nldidlnorm.Item.Component.Resource.mods.name6.namePart
  92512	nldidlnorm.Item.Component.Resource.mods.subject1.topic2
  90609	nldidlnorm.Item.Component.Resource.mods.name2.displayForm
  89435	nldidlnorm.Item.Component.Resource.mods.name0.role.roleTerm.text
  88978	nldidlnorm.Item.Component.Resource.mods.name3.role.roleTerm1._attrs
  86830	nldidlnorm.Item.Component.Resource.mods.name9.role1.roleTerm._attrs
  83816	nldidlnorm.Item.Component.Resource.mods.name5.role2.roleTerm._attrs
  82472	nldidlnorm.Item.Component.Resource.mods.name2.role2.roleTerm.text
  81378	Keywords.topic0
  81378	nldidlnorm.Item.Component.Resource.mods.subject.topic0
  80495	nldidlnorm.Item.Component.Resource.mods.classification.text
  79064	nldidlnorm.Item.Component.Resource.mods.originInfo.dateOther._attrs
  77832	nldidlnorm.Item.Component.Resource.mods.name6.nameIdentifier._attrs
  75972	nldidlnorm.Item.Component.Resource.mods.name7.role1.roleTerm.text
  75904	nldidlnorm.Item.Component.Resource.mods.name3.affiliation
  74435	nldidlnorm.Item.Component.Resource.mods.name9.namePart._attrs
  74435	nldidlnorm.Item.Component.Resource.mods.name9.namePart.text
  73999	nldidlnorm.Item.Component.Resource.mods.name9.namePart1._attrs
  73999	nldidlnorm.Item.Component.Resource.mods.name9.namePart1.text
  72263	nldidlnorm.Item.Component.Resource.mods.extension1.rights._attrs
  72263	nldidlnorm.Item.Component.Resource.mods.extension1.rights.description
  71852	nldidlnorm.Item.Component.Resource.mods.name6.role2.roleTerm._attrs
  70429	nldidlnorm.Item.Component.Resource.mods.name7.namePart
  69252	nldidlnorm.Item.Component.Resource.mods.name2.role.roleTerm1.text
  66570	nldidlnorm.Item.Component.Resource.mods.name0.role1.roleTerm._attrs
  66399	nldidlnorm.Item3.Descriptor.Statement._attrs
  66399	nldidlnorm.Item3.Descriptor.Statement.type
  65614	nldidlnorm.Item1.Descriptor3.Statement.description
  65564	nldidlnorm.Item.Component.Resource.mods.name3.role2.roleTerm.text
  65430	nldidlnorm.Item.Component.Resource.mods.name4.role.roleTerm1._attrs
  64708	nldidlnorm.Item2.Descriptor1.Statement._attrs
  64628	nldidlnorm.Item4.Component.Resource
  63865	nldidlnorm.Item.Component.Resource.mods.subject1.topic3
  63576	Journal.relatedItem.part.extent
  63576	nldidlnorm.Item.Component.Resource.mods.relatedItem.part.extent
  60976	nldidlnorm.Item.Component.Resource.mods.name5.nameIdentifier.text
  59496	nldidlnorm.Item.Component.Resource.mods.name7.role2.roleTerm._attrs
  59300	nldidlnorm.Item.Component.Resource.mods.name3.displayForm
  57685	nldidlnorm.Item.Component.Resource.mods.name8.role1.roleTerm.text
  57411	nldidlnorm.Item.Component.Resource.mods.name0.namePart._attrs
  57411	nldidlnorm.Item.Component.Resource.mods.name0.namePart.text
